Price,Close,High,Low,Open,Volume
2012-08-24,19.995431900024414,20.18416505284172,19.76418967022504,19.883579297479432,437340400
2012-08-27,20.37108039855957,20.52755288628106,20.30656085693076,20.501021154930218,427008400
2012-08-28,20.344547271728516,20.383741067106765,20.220031053751924,20.34997341134008,267416800
2012-08-29,20.304452896118164,20.43107841188018,20.27822386553994,20.35811855536753,202806800
2012-08-30,20.015026092529297,20.246570995599065,19.984274198619286,20.219135971758405,302699600
2012-08-31,20.056324005126953,20.157623759007876,19.8154323724518,20.11692287878087,338321200
2012-09-04,20.34967613220215,20.354801178380704,20.034016439107155,20.072004253901593,367892000
2012-09-05,20.206775665283203,20.391287034861087,20.187780948047482,20.367771069342083,336375200
2012-09-06,20.388870239257812,20.449771825670375,20.223955814946958,20.29540858832445,391196400
2012-09-07,20.51459312438965,20.57609690167258,20.373796844460625,20.442534939543762,329666400
2012-09-10,19.98095703125,20.600517708569964,19.961661221970104,20.514895775152315,487998000
2012-09-11,19.916139602661133,20.202855666958072,19.792829314189653,20.05241305749222,503983200
2012-09-12,20.193498611450195,20.1968154800571,19.777745232878267,20.104860933386966,712233200
2012-09-13,20.591169357299805,20.66714498458123,20.34364557468745,20.42203317775974,598360000
2012-09-14,20.841402053833008,21.013251269333967,20.73919580767584,20.80160607135084,600474000
2012-09-17,21.097671508789062,21.09827369762879,20.941801207134066,21.08470673729839,398031200
2012-09-18,21.161893844604492,21.17455591483416,20.996375597469548,21.100691154942762,373503200
2012-09-19,21.167619705200195,21.224600623327998,21.091342979820325,21.112145869481267,326874800
2012-09-20,21.065109252929688,21.10611283733266,20.911952025567903,21.078977307294835,336568400
2012-09-21,21.107019424438477,21.257160900795164,21.08501054660389,21.176965116296863,571589200
2012-09-24,20.826629638671875,20.957175803076204,20.591769556717793,20.708144962187237,639766400
2012-09-25,20.306562423706055,20.886629713769793,20.290280782237442,20.750354693265674,518789600
2012-09-26,20.05451774597168,20.280935936715803,19.934524364847846,20.161847449051677,576503200
2012-09-27,20.541118621826172,20.56674545827514,19.908894455010806,20.027681829917984,594090000
2012-09-28,20.11240577697754,20.534793023246564,20.101852979130364,20.463641339257144,535110800
2012-10-01,19.87994956970215,20.4033369368025,19.792818975000053,20.23480298111519,543594800
2012-10-02,19.937835693359375,20.08978691888348,19.61644722623445,19.95290973410617,627992400
2012-10-03,20.24354362487793,20.255906204395156,19.977630625754472,20.04486322152437,424281200
2012-10-04,20.10335350036621,20.327963465826596,20.065668399206338,20.237516002782165,370725600
2012-10-05,19.674938201904297,20.07923553160354,19.635443310706535,20.055117386744342,594006000
2012-10-08,19.24019432067871,19.523293969218393,19.17808674296963,19.50279217296273,637994000
2012-10-09,19.17024803161621,19.310139416762066,18.799415584208088,19.254665579920946,838597200
2012-10-10,19.322805404663086,19.445511888548403,19.204922873666803,19.28753065169481,510356000
2012-10-11,18.936588287353516,19.51243534901954,18.936588287353516,19.491331368935498,546081200
2012-10-12,18.98512840270996,19.15607273016671,18.852171882480313,18.98060554633303,460014800
2012-10-15,19.13738250732422,19.148537491979255,18.808456981883435,19.064723754792016,432502000
2012-10-16,19.590517044067383,19.60589378756026,19.02401688209704,19.15576900668256,549771600
2012-10-17,19.434350967407227,19.68096984811612,19.41596005516466,19.562786258674315,389037600
2012-10-18,19.07346534729004,19.3574682084694,18.99387176826303,19.283001284826888,476624400
2012-10-19,18.386072158813477,19.04723855277671,18.379438419980787,19.025532379669066,744086000
2012-10-22,19.115375518798828,19.156076403604867,18.413807743319293,18.463855437061916,546730800
2012-10-23,18.4921932220459,19.111454263238716,18.44214714418807,19.024020953933142,707145600
2012-10-24,18.596811294555664,18.88985990849701,18.41018909822444,18.735799384884015,558527200
2012-10-25,18.37702751159668,18.75268553665089,18.256733023557963,18.692386135263547,656325600
2012-10-26,18.21000099182129,18.511491538312956,17.81806456948674,18.37370942791068,1018432800
2012-10-31,17.948307037353516,18.148496195070887,17.718571981637144,17.935041170671568,510003200
2012-11-01,17.985090255737305,18.179851678014526,17.91363748096551,18.035740140497346,361298000
2012-11-02,17.389949798583984,17.997452183835044,17.32814492432514,17.96549430590644,599373600
2012-11-05,17.62571144104004,17.72068016303487,17.4140646064116,17.592547581440034,529135600
2012-11-06,17.57234764099121,17.810223513061214,17.489137699049074,17.794848375469435,374917200
2012-11-07,16.89998435974121,17.4009258761403,16.831838107101884,17.379725502701653,793648800
2012-11-08,16.286672592163086,17.028091808927275,16.21216803050744,16.979631979410467,1056146000
2012-11-09,16.56865692138672,16.80549888796863,16.164631628989,16.36755330217227,929913600
2012-11-12,16.44053077697754,16.79397700687605,16.3139318873405,16.783376013856067,515802000
2012-11-13,16.442655563354492,16.672228424435378,16.24457998494297,16.32181165201516,532949200
2012-11-14,16.260332107543945,16.580463146070837,16.239131730005802,16.521403911688427,477170400
2012-11-15,15.919304847717285,16.339684423879753,15.828445846144454,16.280020243739525,789910800
2012-11-16,15.981697082519531,16.05196226557876,15.317509054628562,15.906585913215844,1266893600
2012-11-19,17.13410758972168,17.18771429284544,16.35119610239461,16.376333443932428,823317600
2012-11-20,16.98811912536621,17.322485610490386,16.796405106326795,17.321274114276388,642754000
2012-11-21,17.012048721313477,17.183773883179843,16.857585360813225,17.089280401563602,373002000
2012-11-23,17.308856964111328,17.324001477190457,17.03930630560328,17.17771612389808,272826400
2012-11-26,17.85492515563965,17.869159022315184,17.375788941068397,17.44211714229154,630579600
2012-11-27,17.7110652923584,17.881883038721682,17.569323457711445,17.855532589357487,533330000
2012-11-28,17.65534019470215,17.74195976584243,17.331877108037542,17.483613401148354,520864400
2012-11-29,17.849773406982422,17.9978751583431,17.725296637113985,17.875821380551574,514698800
2012-11-30,17.726207733154297,17.82070282632454,17.64746209175993,17.771940505005094,391319600
2012-12-03,17.753761291503906,18.008170563042757,17.7328633928328,17.97970121981442,364280000
2012-12-04,17.44059944152832,17.620805024216423,17.327933548015654,17.620805024216423,557068400
2012-12-05,16.31818199157715,17.240714754151032,16.317575434575367,17.230417842488816,1044638000
2012-12-06,16.574100494384766,16.757938971328162,15.707596061557718,16.01985313162291,1177212400
2012-12-07,16.150381088256836,16.815173510237145,16.051949095284478,16.7606578272014,787040800
2012-12-10,16.046510696411133,16.30970143944763,15.79694726728404,15.90052779287815,630484400
2012-12-11,16.396915435791016,16.644358158521744,16.275162552616024,16.347850672087826,592345600
2012-12-12,16.32453155517578,16.597111628367415,16.241848992282076,16.59014512344971,487144000
2012-12-13,16.042566299438477,16.283346695866616,15.924750328193966,16.08678509736105,625259600
2012-12-14,15.439860343933105,15.692451607288042,15.312354024956974,15.590082618049424,1009579200
2012-12-17,15.713654518127441,15.749090378681315,15.180609113834503,15.413816478212665,757607200
2012-12-18,16.170074462890625,16.200360247650025,15.756659914052795,15.900522244114239,625685200
2012-12-19,15.94019603729248,16.16401547086327,15.915663648140047,16.096475783288334,449369200
2012-12-20,15.80148983001709,16.05801813549677,15.715172730564245,16.05196065329962,481689600
2012-12-21,15.728798866271973,15.739095775434842,15.453491606158108,15.521031307541215,596268400
2012-12-24,15.754243850708008,15.877813271241427,15.710025032726142,15.75969639425241,175753200
2012-12-26,15.53708267211914,15.732735261606555,15.480143969106303,15.71880224678488,302436400
2012-12-27,15.599471092224121,15.635511883963735,15.28448861218618,15.55343424568912,455120400
2012-12-28,15.433805465698242,15.581908859824917,15.38928419179871,15.455007458732759,354278400
2012-12-31,16.117685317993164,16.21551246060046,15.4159424538558,15.462280179445886,659492400
2013-01-02,16.628314971923828,16.80912716573428,16.404194613501755,16.773388831575783,560518000
2013-01-03,16.418420791625977,16.647691115332186,16.385105465812885,16.59347789130551,352965200
2013-01-04,15.961095809936523,16.313330623343422,15.925659952841013,16.26305434316724,594333600
2013-01-07,15.867210388183594,16.03075754369426,15.603715592102912,15.809665120049218,484156400
2013-01-08,15.909912109375,16.10919919727719,15.786949284644363,16.028030566627333,458707200
2013-01-09,15.661255836486816,15.900823098331607,15.627636419040146,15.824802939535546,407604400
2013-01-10,15.855400085449219,16.013192234609512,15.613408127806567,16.00804377928449,601146000
2013-01-11,15.758176803588867,15.91021553174626,15.719408925502583,15.779377178174853,350506800
2013-01-14,15.196359634399414,15.370507782605614,15.098230049800993,15.22452490203,734207600
2013-01-15,14.716917037963867,15.1127640572231,14.639987850357164,15.091866155499448,876772400
2013-01-16,15.327797889709473,15.429259460123813,14.916203067986224,14.981015673624896,690804800
2013-01-17,15.224518775939941,15.468933612474798,15.204833990484312,15.455607158294935,453678400
2013-01-18,15.143350601196289,15.210586188508033,15.034317602132168,15.098525258837494,472922800
2013-01-22,15.287821769714355,15.382012757138051,15.041287984383962,15.281461819813957,461546400
2013-01-23,15.56767463684082,15.597355488513777,15.287825451435,15.410183347157302,861509600
2013-01-24,13.644164085388184,14.105430328568794,13.636591021302722,13.931887143635564,1460852400
2013-01-25,13.322518348693848,13.817705676327645,13.17471905244233,13.680204906157737,1208026400
2013-01-28,13.623868942260742,13.72623792480598,13.200764086880685,13.260429049885905,785517600
2013-01-29,13.879490852355957,13.937945139648047,13.693227759647025,13.886457359878772,571158000
2013-01-30,13.835878372192383,14.010633056780062,13.76531074157816,13.841026826585091,417155200
2013-01-31,13.795291900634766,13.910078315108978,13.779846539873073,13.8404197218989,319334400
2013-02-01,13.738656997680664,13.916137133605936,13.579046833700989,13.904931198989798,539484400
2013-02-04,13.396421432495117,13.808926275024017,13.386729460749084,13.747444042374074,477117200
2013-02-05,13.866470336914062,13.92401560538537,13.39339152105126,13.448816266517088,573347600
2013-02-06,13.851627349853516,14.128749408461134,13.70715845720454,13.824974434808565,593706400
2013-02-07,14.263490676879883,14.31771401506383,13.833958345357447,14.112088652374608,704580800
2013-02-08,14.4694242477417,14.586098235232845,14.264405689815577,14.439570414227614,633158400
2013-02-11,14.620210647583008,14.772832822582995,14.416718210376034,14.515722270000696,517490400
2013-02-12,14.253744125366211,14.694851992129484,14.24886989742992,14.60742174870614,609053200
2013-02-13,14.226634979248047,14.428606372768245,14.111179524996901,14.232727765598844,475207600
2013-02-14,14.213833808898926,14.367672926507852,14.135543577217364,14.150774721995278,355275200
2013-02-15,14.017956733703613,14.322589421886681,14.010645393003708,14.282681280505125,391745200
2013-02-19,14.012774467468262,14.096244780685714,13.825731724514535,14.046589819673164,435783600
2013-02-20,13.673418998718262,13.942713569090461,13.671894582391793,13.942713569090461,476302400
2013-02-21,13.588424682617188,13.683166254198168,13.489724021596322,13.586596847406293,447182400
2013-02-22,13.733123779296875,13.757189053117752,13.604873538089693,13.685601696528634,330654800
2013-02-25,13.489115715026855,13.86442226805647,13.482108606574915,13.825734309155346,372579200
2013-02-26,13.67707347869873,13.755363719974714,13.332534269060282,13.520187136761038,501499600
2013-02-27,13.543033599853516,13.78277934542184,13.42361829592806,13.660621068711393,587350400
2013-02-28,13.4464693069458,13.643565618604496,13.4464693069458,13.527196676346774,322515200
2013-03-01,13.11350154876709,13.348373042679938,13.098574637353082,13.342888724600742,552448400
2013-03-04,12.796076774597168,13.044351614227306,12.764090066285068,13.032166046593023,582755600
2013-03-05,13.133914947509766,13.257290990104428,12.817402511419251,12.839640768758938,638433600
2013-03-06,12.966976165771484,13.259119077703094,12.929505948327757,13.236575775355917,460250000
2013-03-07,13.116853713989258,13.160416710222975,12.826843720800074,12.931637158885872,468473600
2013-03-08,13.151582717895508,13.264601015324823,13.05684195922461,13.093093617721596,391482000
2013-03-11,13.3389310836792,13.373659952182223,12.951133926681345,13.09156974958511,474236000
2013-03-12,13.051359176635742,13.369700247629352,13.025161017133053,13.269781023689907,465911600
2013-03-13,13.048919677734375,13.23626829005843,12.957835414564634,13.051966882837739,405549200
2013-03-14,13.175345420837402,13.240535774215342,13.11289478682778,13.18539729501623,303875600
2013-03-15,13.515315055847168,13.532679085346015,13.320044968655269,13.340760436434602,643960800
2013-03-18,13.882699966430664,13.9357047453047,13.440373622506439,13.447989195554607,606197200
2013-03-19,13.845232009887695,14.042633345533376,13.662755962520032,13.997850973052369,526775200
2013-03-20,13.771815299987793,13.940887233043624,13.695962161992037,13.934490215657743,308660800
2013-03-21,13.791611671447754,13.951543558397121,13.711494425223576,13.715150094880713,383255600
2013-03-22,14.07126522064209,14.077052144294065,13.803189276959781,13.847970011713965,395105200
2013-03-25,14.12214183807373,14.316193358179238,14.067308406087111,14.155955570877252,501135600
2013-03-26,14.047808647155762,14.190984982406095,14.029226065470299,14.178799416233433,294294000
2013-03-27,13.771815299987793,13.915601769103807,13.730690222296975,13.905244848280175,331237200
2013-03-28,13.484850883483887,13.763893890404884,13.453169219303216,13.702967675707889,442839600
2013-04-01,13.065982818603516,13.51653409053052,13.030341247377836,13.46169984027942,389732000
2013-04-02,13.092790603637695,13.347158277175357,12.989519931240423,13.026076641342062,529519200
2013-04-03,13.159810066223145,13.320960574932794,13.108631483769974,13.14092243201858,363216000
2013-04-04,13.029729843139648,13.251502308838798,12.954485991381933,13.213728673445754,358447600
2013-04-05,12.892033576965332,12.945344204806062,12.784802229565113,12.931635037157749,383695200
2013-04-08,12.983729362487793,13.023026597098577,12.87040683969435,12.942299246857953,300829200
2013-04-09,13.007184028625488,13.053487550117305,12.87832452194057,12.98829721575881,306614000
2013-04-10,13.272523880004883,13.314259051226713,12.977639588707898,13.041307972841555,375928000
2013-04-11,13.231094360351562,13.342589072145635,13.1357434951847,13.212510959353951,328364400
2013-04-12,13.09309196472168,13.225606340993783,13.071462990726733,13.225606340993783,238613200
2013-04-15,12.789985656738281,13.034909903899466,12.780846479822147,13.007797419109544,317520000
2013-04-16,12.984642028808594,12.995912457010625,12.811915293829536,12.842378394929348,305771200
2013-04-17,12.270586013793945,12.812832423220923,12.12771388379899,12.802778922488683,945056000
2013-04-18,11.943109512329102,12.361674102456307,11.872739062047742,12.337303774625594,666299200
2013-04-19,11.896806716918945,12.173108466557991,11.73139042084665,11.818820681490124,609274400
2013-04-22,12.144770622253418,12.252307024125267,11.919344154485383,11.961077685213263,429920400
2013-04-23,12.372029304504395,12.440571091700303,12.149037474665477,12.306837328365603,664238400
2013-04-24,12.351617813110352,12.649852672941114,11.95681436135933,11.988496837883668,969651200
2013-04-25,12.440571784973145,12.609947124397292,12.398532385973832,12.527391929230046,384837600
2013-04-26,12.709254264831543,12.757081391739789,12.436608323410727,12.484131217893363,764097600
2013-04-29,13.102839469909668,13.209460729616096,12.79455116477127,12.808259519481451,640326400
2013-04-30,13.488506317138672,13.563750984558215,13.162245439207533,13.254549089550917,691538400
2013-05-01,13.382190704345703,13.554003165813898,13.23292154629476,13.539685528479541,506909200
2013-05-02,13.571976661682129,13.66549724207679,13.42301092955088,13.458043219819189,421828400
2013-05-03,13.707841873168945,13.806847581927713,13.682556412228534,13.748356854110849,361300800
2013-05-06,14.034714698791504,14.080103913100736,13.83974883390783,13.882396701713207,496641600
2013-05-07,13.972259521484375,14.18824339068715,13.821161757386523,14.16448235051822,483753200
2013-05-08,14.13006591796875,14.176675325401723,13.88544665437118,13.983842303836994,472598000
2013-05-09,14.006790161132812,14.197832146977577,13.970299363315396,14.10001185057545,398487600
2013-05-10,13.89026165008545,14.096943446001724,13.813906446979365,14.043586186384372,334852000
2013-05-13,13.944536209106445,14.041437738393805,13.845183072765797,13.84548931893745,316948800
2013-05-14,13.610905647277832,13.958644943637534,13.558467943916472,13.917247661807135,447118000
2013-05-15,13.15062427520752,13.523203067559383,12.951610104009726,13.466780072214691,741613600
2013-05-16,13.326335906982422,13.426610258159366,12.845511308057032,12.978596585761714,603204000
2013-05-17,13.28585433959961,13.495295585911236,13.216858884891943,13.463404226137921,427904400
2013-05-20,13.582387924194336,13.670396048440379,13.188957323975975,13.24446076823736,451578400
2013-05-21,13.482112884521484,13.660582369081235,13.314683002771659,13.435809112106734,456022000
2013-05-22,13.533936500549316,13.748591350544375,13.437955334030706,13.616731884201686,443038400
2013-05-23,13.558159828186035,13.681432918048538,13.363438033415783,13.368344522824042,353021200
2013-05-24,13.65046215057373,13.666101177331187,13.50357779753015,13.51860351306496,276166800
2013-05-28,13.536698341369629,13.833227431320923,13.518606884050401,13.79612414019895,386145200
2013-05-29,13.644330978393555,13.72252694213937,13.474140774690555,13.492540113986113,330576400
2013-05-30,13.847641944885254,13.937183776360445,13.63084085709207,13.665798789908468,353519600
2013-05-31,13.790910720825195,14.016910629087167,13.78385723093473,13.875850657360814,384302800
2013-06-03,13.821268081665039,13.871557973121407,13.56858954520065,13.821574327910394,372352400
2013-06-04,13.778024673461914,13.93502903764198,13.719148446314344,13.897924125998841,292728800
2013-06-05,13.649237632751465,13.821267772449493,13.606306659386584,13.665796219476077,290589600
2013-06-06,13.445320129394531,13.70719840799003,13.310088628437585,13.660281306504531,416934000
2013-06-07,13.548042297363281,13.591892823673026,13.270831343011864,13.385211844545008,404535600
2013-06-10,13.45849895477295,13.770973223361691,13.394409983284284,13.637581725911673,450153200
2013-06-11,13.4189453125,13.577176375561328,13.287699950565,13.361909809822093,286112400
2013-06-12,13.253044128417969,13.53086835194707,13.231885302823368,13.477204853720766,265227200
2013-06-13,13.36865234375,13.404836888558258,13.147558961206709,13.262552773158456,285832400
2013-06-14,13.187426567077637,13.378775628678268,13.139895343245643,13.351483680940738,271866000
2013-06-17,13.247220039367676,13.360680171198004,13.196930151400618,13.230048142133125,259414400
2013-06-18,13.240168571472168,13.336149749720887,13.192331924314015,13.233729211779396,195025600
2013-06-19,12.971237182617188,13.23679441676555,12.971237182617188,13.228821370106646,310940000
2013-06-20,12.782340049743652,13.06261590615324,12.731129791420576,12.857775691701013,357310800
2013-06-21,12.67992115020752,12.879243239682744,12.514331184123686,12.8329386433565,481118400
2013-06-24,12.34383487701416,12.531504053411185,12.206149346715451,12.492866257716496,480746000
2013-06-25,12.346595764160156,12.50482600354027,12.230069060291509,12.440737012426752,314162800
2013-06-26,12.20676040649414,12.412828052472834,12.132857636653663,12.385536114046598,367724000
2013-06-27,12.075210571289062,12.308570220771225,12.067851653826237,12.24294836192278,337246000
2013-06-28,12.159537315368652,12.274223241998811,11.924644023262795,12.001000044456262,578516400
2013-07-01,12.548673629760742,12.642202363819235,12.303354870313825,12.348432836175219,391053600
2013-07-02,12.83293628692627,12.929224511064067,12.556340295468535,12.57136601098187,469865200
2013-07-03,12.903772354125977,12.970622457678383,12.801045591619074,12.905612287769806,240928800
2013-07-05,12.800125122070312,12.980128277465854,12.736649458921077,12.891200608515877,274024800
2013-07-08,12.727448463439941,12.909904856386513,12.592523277960147,12.88261373688576,298138400
2013-07-09,12.951306343078613,12.986570517225966,12.584248100187772,12.682988770408656,352584400
2013-07-10,12.901629447937012,13.026436272599495,12.825581289722624,12.86697858158018,281405600
2013-07-11,13.102788925170898,13.132227867034482,12.915120583831593,12.96970365085664,326292400
2013-07-12,13.078868865966797,13.17944944744945,12.983808085350153,13.113826785944795,279563200
2013-07-15,13.107388496398926,13.2306616103051,13.026433861892967,13.032874039917438,241917200
2013-07-16,13.192026138305664,13.207664349865055,13.007116446393953,13.07917848473745,216538000
2013-07-17,13.195396423339844,13.253967241780916,13.131307441000573,13.176691657361717,198990400
2013-07-18,13.239859580993652,13.33522660929131,13.204595414278328,13.289536151887596,218878800
2013-07-19,13.031036376953125,13.307939515055953,13.012637034877006,13.280954632184637,268721600
2013-07-22,13.072738647460938,13.178225741951163,13.04698038989153,13.169333136896524,207796400
2013-07-23,12.848271369934082,13.092669778730313,12.839685011837807,13.063231655526117,369395600
2013-07-24,13.50818157196045,13.633293826306677,13.347191008956479,13.459730788610102,591936800
2013-07-25,13.446539878845215,13.535468363198953,13.364051571369114,13.514003290513587,229493600
2013-07-26,13.522897720336914,13.524430589090096,13.318976226914536,13.348414349000924,200152400
2013-07-29,13.731419563293457,13.79888216977823,13.498673243384914,13.517071763862488,248057600
2013-07-30,13.900992393493652,14.018438609209168,13.7755723142305,13.797957761105147,309422400
2013-07-31,13.876769065856934,14.024266738690297,13.781708277345466,13.952205531784022,322957600
2013-08-01,14.004030227661133,14.007710095720965,13.899156444476631,13.97551329729804,206250800
2013-08-02,14.18372631072998,14.193233045940293,14.003417689428456,14.044814976706022,274783600
2013-08-05,14.39561653137207,14.433027693061746,14.171763691230241,14.249651751550717,318855600
2013-08-06,14.266827583312988,14.470442018658947,14.172379282283703,14.351769149922191,334857600
2013-08-07,14.25854206085205,14.320485658828984,14.160107683208185,14.222357527293983,298858000
2013-08-08,14.23015022277832,14.325530407555892,14.135694842848054,14.318122077816518,255777200
2013-08-09,14.027657508850098,14.213170701614466,14.002964727809378,14.15699169867123,266865200
2013-08-12,14.426156044006348,14.465973751037877,14.094949013773686,14.102049074392415,364434000
2013-08-13,15.11171817779541,15.268832758830614,14.447451286385878,14.536659490867349,881941200
2013-08-14,15.387368202209473,15.564854924408033,15.229945296776451,15.368230838900692,756372400
2013-08-15,15.36915397644043,15.507749420342954,15.096595355416625,15.323162655824824,490294000
2013-08-16,15.505595207214355,15.524424308613412,15.398485941385054,15.438303671659334,362306000
2013-08-19,15.672571182250977,15.857774371598808,15.557127250948595,15.56762155434244,510518400
2013-08-20,15.466697692871094,15.759938358203124,15.458981093545583,15.73339266306561,358688400
2013-08-21,15.506514549255371,15.654367931321376,15.470707621929519,15.544481003066968,335879600
2013-08-22,15.525033950805664,15.606215662914169,15.378105371458737,15.587386569877102,244207600
2013-08-23,15.465147972106934,15.537068426893416,15.41359959443266,15.534598984304479,222731600
2013-08-26,15.525345802307129,15.748517234974008,15.449102967296948,15.456819566446844,330965600
2013-08-27,15.081474304199219,15.511149304233825,15.01078853253684,15.371935639476808,424188800
2013-08-28,15.152771949768066,15.304022854278603,15.001522693750783,15.001522693750783,307608000
2013-08-29,15.177471160888672,15.325634484219153,15.15987678684935,15.175928170717137,239657600
2013-08-30,15.039185523986816,15.216054068348726,15.016960531069543,15.186730661286534,272297200
2013-09-03,15.081161499023438,15.452186270039178,15.043195046507705,15.220681741681988,331928800
2013-09-04,15.39322566986084,15.50280594695875,15.318835773446954,15.42008126979167,345032800
2013-09-05,15.287662506103516,15.454656531534393,15.237348840392656,15.44138286303389,236367600
2013-09-06,15.3787202835083,15.414525555240509,15.123447818578482,15.38551207538384,359525600
2013-09-09,15.624117851257324,15.67813568550838,15.541084883319355,15.588002656165402,340687200
2013-09-10,15.268219947814941,15.663630940600541,15.10956232138951,15.625046297359262,743195600
2013-09-11,14.436962127685547,14.621547242603237,14.347445633291766,14.415353674801423,898696400
2013-09-12,14.590682983398438,14.674332501632206,14.384487736956604,14.461348757937811,404051200
2013-09-13,14.350225448608398,14.564135645873927,14.344053488014984,14.487276273355928,298835600
2013-09-16,13.894007682800293,14.248672901676603,13.804492815849157,14.229845452910485,543706800
2013-09-17,14.054515838623047,14.190023662106128,13.813133512844361,13.82733198833322,399380800
2013-09-18,14.343432426452637,14.394980815622715,14.219345381425473,14.297131191830953,456862000
2013-09-19,14.578645706176758,14.687607858406007,14.484500217450739,14.529258476326595,404541200
2013-09-20,14.427702903747559,14.771563860743198,14.384179372115806,14.754587672244456,699302800
2013-09-23,15.14475154876709,15.33828965926728,14.896577410258178,15.313286954720068,762106800
2013-09-24,15.097216606140137,15.293840710242103,15.05770715400841,15.275629798667888,364344400
2013-09-25,14.863545417785645,15.113879008644396,14.86045943842304,15.10029872125704,316957200
2013-09-26,15.008313179016113,15.080541912566105,14.936700981956996,15.00152303515003,237221600
2013-09-27,14.901208877563477,14.960473879366967,14.838547978463241,14.933001729633853,228040400
2013-09-30,14.716004371643066,14.867561937160001,14.643773971579002,14.731437569684873,260156400
2013-10-01,15.062021255493164,15.09844471117294,14.766311261071364,14.768472435563158,353883600
2013-10-02,15.11141300201416,15.180555770090338,14.932075029140513,14.990105301696545,289184000
2013-10-03,14.921579360961914,15.197533902027798,14.839164569112265,15.14073670159599,322753200
2013-10-04,14.909845352172852,14.958306104010463,14.77310284902866,14.935464583533477,258868400
2013-10-07,15.055546760559082,15.206796079262682,14.981465091532149,15.01881501865877,312292400
2013-10-08,14.845335960388184,15.144748521458611,14.832988744747327,15.123140069840407,290917200
2013-10-09,15.019731521606445,15.056771511399102,14.763224358326934,14.959540095761978,301725200
2013-10-10,15.113880157470703,15.198456110052424,15.0336249060237,15.165738462047562,278602800
2013-10-11,15.211732864379883,15.243525714050746,14.975597680028368,15.032084965459342,267738800
2013-10-14,15.311431884765625,15.358967843523024,15.10493004866967,15.119746708307328,261898000
2013-10-15,15.392926216125488,15.495406492432057,15.295386476255086,15.35681101017168,320073600
2013-10-16,15.467931747436523,15.511763546328845,15.409901472337513,15.458053973207978,251101200
2013-10-17,15.572566032409668,15.58120908180655,15.42378623188183,15.433045817703363,253593200
2013-10-18,15.70807933807373,15.719500102383474,15.609921429577865,15.618564482013774,290542000
2013-10-21,16.09299659729004,16.183746178373077,15.78926162336543,15.796978222621556,398106800
2013-10-22,16.047000885009766,16.311842900663315,15.681531530867861,16.2488737470383,534063600
2013-10-23,16.204111099243164,16.226027813993714,16.02014092628744,16.02014092628744,313723200
2013-10-24,16.418642044067383,16.435928144711312,16.126637833552255,16.2053484426926,384764800
2013-10-25,16.234983444213867,16.45938791367264,16.20874602227769,16.400431193508943,337792000
2013-10-28,16.355979919433594,16.39055211808738,16.1500946625927,16.330050770443254,550440800
2013-10-29,15.94853687286377,16.645213458825566,15.882481723721789,16.553229149692218,635807200
2013-10-30,16.202266693115234,16.28313849807228,15.959031444605065,16.038978444584718,354163600
2013-10-31,16.134363174438477,16.282218281389323,16.090223089661677,16.20535888070836,275696400
2013-11-01,16.05193519592285,16.19917199685574,15.92260102898758,16.175095756567046,274890000
2013-11-04,16.259366989135742,16.26152816393503,16.014280535333498,16.084966282258538,244627600
2013-11-05,16.219249725341797,16.32543419618806,16.14362504398753,16.192395751297962,265213200
2013-11-06,16.17329978942871,16.29562752191325,16.08885012838947,16.273582829220846,223375600
2013-11-07,15.911561965942383,16.243770978256425,15.908147899987021,16.131690459435305,262620400
2013-11-08,16.162111282348633,16.179808374723848,15.914662057143435,15.976446846432784,279316800
2013-11-11,16.115230560302734,16.196574512932717,15.97116995260576,16.14441509514395,227452400
2013-11-12,16.14504051208496,16.266436332138877,16.05158730276341,16.07238839768612,204276800
2013-11-13,16.16428565979004,16.214583010069585,16.05033979339555,16.08262998260053,197220800
2013-11-14,16.3980770111084,16.43284941000946,16.202787153792627,16.231971694017584,282419200
2013-11-15,16.299657821655273,16.426951577240068,16.284134516460732,16.349023324993432,317920400
2013-11-18,16.10218620300293,16.367954275903237,16.088836697722144,16.299649777016548,244944000
2013-11-19,16.130754470825195,16.24966640737798,16.08169904806965,16.114609375291284,208938800
2013-11-20,15.989492416381836,16.15777155061051,15.968691319317172,16.120823695218565,193916800
2013-11-21,16.180118560791016,16.182292353377274,15.948194291816852,16.070210214810746,262026800
2013-11-22,16.13851547241211,16.2117877064627,16.0990854265709,16.12982195978194,223725600
2013-11-25,16.260845184326172,16.326975912552644,16.175775430003295,16.17639556621062,229311600
2013-11-26,16.56076431274414,16.6458357270667,16.26891892166095,16.27264305522366,401382800
2013-11-27,16.950725555419922,16.951967486224753,16.56076757329522,16.651116795757886,363448400
2013-11-29,17.264612197875977,17.334778780238516,17.008159366600076,17.060008718644802,318127600
2013-12-02,17.114343643188477,17.5210651233409,17.101614269493027,17.324535001336642,472544800
2013-12-03,17.58285140991211,17.584715134966423,17.31460101908724,17.333850115311037,450968000
2013-12-04,17.541872024536133,17.671961379610714,17.412092737644976,17.557395331131016,377809600
2013-12-05,17.631900787353516,17.856685185887304,17.58564095867454,17.77937710128468,447580000
2013-12-06,17.387252807617188,17.596203926977047,17.373283159231597,17.566397588771782,344352400
2013-12-09,17.586265563964844,17.68406469327205,17.414572395839432,17.414572395839432,320493600
2013-12-10,17.558940887451172,17.631282918526384,17.423883858522284,17.497777888063805,278269600
